brand,app_name,data_source,review_date,rating,review_text,date_precision
Caesars Entertainment,Caesars Rewards,google_play,2024-06-10 01:52:01,5.0,The best casino sports book rewards program I have found I've spent probably four years looking for a fair reward system for PA residents and for the amount they want you to play in for the bonuses you receive by far number one in PA,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-06-08 21:38:06,5.0,Booked room reservations and dinner in 15 minutes. Easiest booking reservations I’ve ever made.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-06-08 19:07:04,3.0,"This app gives me all the information I need about my account accept how many celebration dinners I have. I always need to call to find out. Would be nice to add that. 

About 50% of the time I cannot retrieve my offers. I will even have the offers open and as  am scrolling through them the offers will go gray. Other times I cannot even open my offers. This is kind of an important feature that shouldn’t have this much trouble. Needs to be fixed.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-06-06 15:30:27,5.0,Easy to navigate,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-06-06 03:27:06,4.0,"It was great,cant wait to come back.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-06-05 11:27:06,1.0,"Please Fix The new update removed the ability to see my tier credits, and the calendar doesn't show my discounts anymore. Don't send me a form to fill out. Fix your bugs or removed the updated version. Act like the billion $ company you are.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-06-03 11:43:35,1.0,It never remembers your password so you have to create a new password every time you use it. I have called multiple times and I get the run around or no response. I've uninstalled tried biometric very irritating,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-06-02 21:07:41,3.0,Fun but no big wins,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-28 22:37:51,1.0,Uk resident can't register,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-22 15:45:26,1.0,"Broken, displays room service as being available but then says not available.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-05-22 04:00:51,3.0,Anyone else having an issue that every time I try to sign in it tells me my password is not right? I’ve had to reset my password every single time I’ve tried to sign in because even using what I absolutely know is the correct password it tells me that it’s wrong.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-20 13:38:46,5.0,Truly love using this app and its rewards. Planning to use this long-term.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-05-20 12:38:32,1.0,"The app is not user-friendly and can be difficult to navigate. Worst of all, it frequently malfunctions and is often an exercise in frustration.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-19 17:23:18,3.0,Happy 470v5,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-19 13:53:42,5.0,Easy to use,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-19 10:30:09,5.0,Great app,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-18 23:28:36,1.0,Has there ever been a time when a functional app forces its users to update and it gone well? Nope. Caesara had joined the frey. Just say that you hate your customers and you value paying people to do nothing or substance (the people you keep on payroll to make unnecessary updates to your app) more than your actual customers.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-17 01:34:38,4.0,After the update all my tier showing 0 tier. Worst than before the update,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-16 16:23:11,1.0,Doesn't work like it was before update. Won't load my account,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-15 22:58:28,2.0,Just did an update and now my tier credits don't show. Upgrade made the app glitchy. Do better.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-14 13:30:18,1.0,Your update junk. My top tells my status and points is blank. I Uninstalled it. Then installed it. Was there then disappeared. Did twice. Can't see my offers either. Once again your apps horrible,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-05-14 09:23:46,1.0,"I’ve never seen such incompetence, lack of service. The person in front of me removed his shoes. What absolute trash service for a 5 star hotel?

A road motel seems like royalty treatment vs this checking line. 2-hour+ waiting for these fools to process 20 people that already had paid their room and should be sleeping",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-08 18:51:47,1.0,"absolutely worthless! can't see all of my offers. when i contact Caesars it's always the same-clear cache, uninstall and reinstall, reboot phone, yada yada. I'm not doing that anymore! it doesn't fix it anyway! it's up to Caesars i.t. to fix, not me. deleted. less stress that way.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-05-08 18:25:37,1.0,"I’ve always used this app to play, but when it comes to times i win and want to withdraw i can’t. i’ve tried all the methods they have none of them worked for me. I am able to deposit but can’t take my winnings horrible i say use a different app.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-05 15:13:15,2.0,"App hangs up all the time, I have to uninstall all the time and reinstall - you need to fix this problem. I get to main screen and it will not load, hangs up.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-02 14:40:49,5.0,"This app is a great tool for tracking my account. Tier Credits, Caesars Rewards, offers, shows, restaurants, and other pertinent information. I would also recommend attempting to establish a relationship with a Casino Host. I have an exceptional casino host in Las Vegas that has always kept information coming my way and more than willing to answer any questions or concerns I have. She is a 5 star host... the Caesars website and this app get 4.75 stars.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-05-01 15:20:16,2.0,The app never seems to be updated or what the rewards are,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-25 16:33:37,2.0,Hi I'm Jesse this person that made the report she the one that went to ur machine in was taking my money I talk with u guys but u guys told me is not possible,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-25 09:42:45,5.0,Thank you,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-04-20 17:48:25,1.0,"App is good for what it does displaying reward balances, stays etc. 

Looks like they want this app to replace the card. At the Sportsbook mentions option of using the apps digital card to login on betting machines… 

Between excessive password resets and difficulty in locating the digital card, decided to delete the app as it failed to meet the primary criteria. Ease of use.. 

If I need an app to remind me of how many credits I accumulated will download again…",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-19 20:28:17,5.0,Everything works very smoothly with this app. Easy to look up offers or make reservations.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-19 19:58:29,2.0,When I open my app my players card just shows up and nothing else happens.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-19 11:20:42,4.0,easy to use and quick,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-16 07:26:33,2.0,Not giving me the access to book rooms. Been like this for months now. An update or help would be nice.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-14 13:18:19,5.0,It works!!,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-14 05:42:36,4.0,Still the best,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-13 15:30:02,5.0,it's pretty easy to use this app,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-12 09:59:39,5.0,"Caesars Rewards convenience in Atlantic City offers a seamless experience for my wife and I. From streamlined check-ins to exclusive perks, like priority reservations and discounts, it enhances our stay in Atlantic City.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-04-12 01:03:22,4.0,App hasn’t been updating offers for the past month,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-07 20:52:12,5.0,"simple way to schedule events, check in and out. very welcome addition!",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-04-07 16:25:25,5.0,Excellent food and service every time. The filet and shrimp are favorites. The spicy shrimp appetizer is amazing. I wish they had more options for soup. Otherwise.....perfection.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-03-30 00:15:14,5.0,The front desk staff was phenomenal. Jose was great in helping me with my room  in getting me a king bed on a very busy weekend. Exceeded my expectations,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-27 08:34:30,5.0,Great app but but I am 7 star why did I stop getting offers to my account?,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-26 11:00:01,5.0,love it,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-21 17:39:06,5.0,Very accommodating to everyone. Always have a great time when I go to Caesers.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-03-17 13:26:11,5.0,"Just pick a place, review their menu and make your reservation.   Only takes a few minutes to review multiple restaurants.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-15 19:09:23,4.0,"restaurants are good, slot machines are tight AF",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-15 13:12:00,1.0,Not working. Can't make reservations. Can't check rewards.Has not worked in months.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-03-01 14:17:50,5.0,works great,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-23 07:11:08,1.0,Crashes all the time.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-22 22:25:56,5.0,love it. it has everything right at your fingertips,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-02-22 05:06:32,5.0,Very happy for the most part with the app.  Makes booking and other things very simplified.  Also Caesar’s sportsbook app is great as well!  Just looking for my royalty deposit now 👀,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-20 15:17:35,5.0,"Great rewards ,great service",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-19 11:14:03,5.0,Good App,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-15 01:21:51,1.0,Useless. Doesn't even have a map of the venue.,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-13 05:25:19,1.0,"Voted best rewards program past several years. Based on early 2024 changes, they've definitely lost my vote. The home of the World Series of Poker, rather than embrace poker, has decided to alienate 1,000s of poker players. Increased rake, reduced benefits, Return Rewards for eligigible Tier Credit play GONE. Free gifts GONE. Poker is guaranteed income. Where we play poker is where we dine, see shows, play slots & table games. I used to be an ambassador for Caesars, I sang their praises. No more",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-02-08 17:41:58,1.0,"Very misleading, no entry sent for sweepstakes.  Horrible customer service, talk to a supervisor and she says you can do it another way. Why get the App then? Don’t write rules if you that are not correct.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2024-02-07 04:46:24,3.0,"After most recent update, the add to calendar feature is no longer working for reservations.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-02-05 17:04:29,5.0,Good to go,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-31 13:14:39,1.0,"Rewards are garbage and surveys don't work. I answered the survey questions honestly and I had never heard of any of the TV shows it mentioned, but it did not save my answers or take me seriously. Rewards started out good I was getting $10 / day for gambling then it slowly went down to getting zero dollars a day. Points disappear at the end of the year! Booking a hotel for 3 nights gave me a mere 10 cents! Hotel I booked didn't show up on the app in time for check in so I had to wait in line",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-30 01:20:53,4.0,Love Horseshoe both lake Charles and Bossier City friendly employees 👌,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-27 18:25:15,5.0,amazing place,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-24 14:08:24,1.0,"When i go to search for a date to book a room, it keeps loading",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-23 15:23:53,5.0,"easy to use, helpful information",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-21 10:08:07,1.0,Unable to get the hotel calendar to book rooms or see prices after 12.28.23 update. The app just spins until it comes out,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-20 15:13:28,3.0,I have to keep installing and install it again...I can not book reservations or look at offers unless I unistall and install it,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-19 00:16:33,2.0,"This app used to be good, but starting around late November 2023 its been terrible. I can't search for rooms at all. It just sits there and says ""searching rooms"" indefinitely. Starting with the most recent update, it won't work if you have a VPN running on your device. It's basically a nonfunctional app.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-18 15:48:10,5.0,"Best rewards program for the wagering community, period and the end.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-14 20:07:22,5.0,fast and easy use,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-11 12:41:28,1.0,"I can no longer book a, room thru the app. Im not able to see pricing. I can't see the calendar.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-10 02:58:50,5.0,Love this this app I recommend it to everybody,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-07 20:27:16,1.0,Can no longer make reservations on the app. 😮‍💨,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-04 01:57:02,1.0,"""We are experiencing some problems right now. Please check your connection and try again"" Able to connect to any other app without an issue. Still get this error when I'm connected to Wi-Fi. ( Either one connected to Caesar's wi fi) Problem has been going on for about the last month. I have reinstalled the app 3 different times after clearing data.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-03 18:20:13,5.0,"Love it! Whether you're a big gambler or not, this app has something for everyone.",exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-01 13:12:20,5.0,My go to for fun,exact
Caesars Entertainment,Caesars Rewards,google_play,2024-01-01 06:44:04,5.0,User friendly and itinerary all in 1 place.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-12-28 14:09:52,4.0,"App is easy to use and makes rooms easy to book.  Only issue i have is on tier multiplier days, the points dont show them multiplied in real time.  Shows regular points earned before multiplied.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-28 04:17:03,1.0,Awful. spend your money on anything else nothing is a bad decision compared to spending here,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-12-25 18:59:36,1.0,Had to log in on a browser to make my payment. App doesn’t register my information.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-22 18:14:43,4.0,can be usefull,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-18 05:57:59,1.0,"I dont know my password or login name, this online site sucks!",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-12-15 07:57:04,5.0,Great app and thanks for the rewards,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-10 06:50:40,1.0,Black screen when you go to offers. Nothing happens when you try to make a reservation. App is broken,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-08 21:44:28,5.0,It was wonderful play.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-06 07:32:52,3.0,"When I go to the offers tab, it shows a black screen and doesn't appear to load anymore. Can this be fixed?",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-04 18:23:47,4.0,Good app,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-12-01 23:41:01,2.0,"Beware of cancellation fees.  Booked at wrong casino location.  Canceled online in less than two minutes, but charged a $56.00 cancellation fee for canceling immediately and 3 days before the stay.  Called the hotel and was told nothing they could do, but told to call a number for billing department.  Billing department told me nothing they could do because it is the responsibility of the hotel.  I was told that I should have called to cancel and not canceled online.  If I had called the fee could have possibly been refunded.  Very sketchy and unclear procedure and policy.  Please be aware.  They offer a complimentary stay be charge junk fees. I am even a Diamond Rewards member and still got hit for a fee.  BTW, booked the same dates at a different Harrahs property.  Loyalty means nothing.  Awful customer service!  Be careful!",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-12-01 20:44:08,5.0,Love this place.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-30 23:07:07,2.0,"Rewards are few and far between, and they charge more for handicap access rooms!",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-11-11 16:06:31,1.0,Cannot sign in without knowing some reward number I’m sure was assigned years ago. No way to reset account without it.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-09 18:31:10,1.0,cannot email my host. no email app found. :(,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-09 09:52:20,5.0,It's nice if I can retrieve some of my rewards through this app but having difficulties help,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-08 15:27:12,2.0,I have loved this app. in the past but for last week or so I can not view offers or rooms available. Please fix the problem. I have offers in notifications and can't even accept them. It won't even let me email support...,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-08 07:39:11,3.0,The app is great when it works. Currently I am unable to see hotel offers. The screen just says searching.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-07 12:59:13,3.0,"The app is pretty good, but please create a setting that allows us to turn the option off when the phone is turned sideways, this scannable barcode comes up and the screen brightens. It's kinda annoying.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-02 11:27:29,5.0,Great,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-02 05:31:17,1.0,Is there a problem with app. I can not see any offers. The screen is completely black. The other like to do and up coming stays are normal. PLEASE FIX,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-02 04:22:00,5.0,"Enjoyed the app in the beginning, but recently, it constantly crashes. I've uninstalled and tried forced stop, but the same problem keeps occurring. I will delete it for now and try again in the future. 11.10.18-Good news! Worked out the kinks & the app is running perfectly.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-11-01 13:57:48,1.0,I cant pull up rates as it tells me no rooms meet my preferences,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-28 11:15:33,5.0,This is Important.,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-10-25 15:59:42,5.0,"The staff at Harveys are so friendly and helpful. They make our stay so enjoyable and comfortable. 5 star dining options 
with stunning views! We love all the facilities & amenities ! Carol & Kathy in VIP are the BEST !",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-24 22:59:56,1.0,Too bad they got hacked and now I need credit monitoring. Use at your own risk!,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-10-19 23:26:31,1.0,"I recently stayed at Flamingo Las Vegas using rewards app to book with my free nights and dining and gaming credit code. After arriving and settling in we went to the casino floor. I scanned my card and there were no credits. I asked at the rewards desk and they referred me to customer support. *Hassle* Now after emailing for over a week they have finally said that there is nothing to be done about it during or after my stay, but I didn’t know until my stay started that my account had not been credited. How would I? Are they in the habit of making the credit available beforehand? 
They have also told me that I must call after making the reservation and confirm the code was credited properly. Just ridiculous.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-13 23:00:17,1.0,"VERY CONCERNING! NOT TRUSTWORTHY! I have been a Rewards member now since the beginning of the year and have spent bukoo bucks on Caesars. They are currently running a refer-a-friend promotion that I've taken part in. Refer via Link, dep $50+ on Ceasars Sportsbook or iCasino, Wager $50+. Then your supposed to each get 5,000 tier credits within 7 days. WELL I'VE BEEN TOLD TO WAIT 7 DAYS, NOW AFTER WAITING ? NOW THEIR STORY CHANGED, NOW TELLING ME MY COUSIN DIDN'T USE MY LINK TO SIGNUP! IHAV PROOF",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-10 13:24:55,4.0,Update: Fixed! Immediately crashes straight to home screen,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-09 14:44:51,1.0,The app keeps crashing. I have uninstalled and reinstalled multiple times in the past several weeks without success,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-09 14:42:23,5.0,the Caesars app is very user friendly.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-05 09:23:56,1.0,"Crashes every time! Been several weeks, update already!",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-05 09:12:36,1.0,App stopped working,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-04 19:07:43,1.0,App crashes constantly,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-04 11:35:12,1.0,Keeps crashing every time I try to access it! Please fix it!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-04 07:58:36,3.0,Not the best,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-04 03:33:35,1.0,The apps been closing on my phone I've even tried to uninstall and reinstall it and it still isn't working 😞,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-04 00:37:52,1.0,"App is broken for android. Doesn't open, but crashes.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-03 22:41:37,1.0,It has a bug and won't open I've Uninstaled and tried again. Still won't open,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-02 22:47:16,4.0,app crashes before opening,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-01 20:18:13,1.0,"I go into the app to see my offers. All I can see are available Room offers at all locations. I can’t see any of my offers like gifts for example …. I know there is an air fryer on October 7th, but it doesn’t show on the app in my offers",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-01 20:02:12,1.0,It broke,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-01 15:00:34,2.0,"App keeps crashing, not allowing me to even access it I have uninstalled and reinstalled it and it keeps doing the same thing",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-01 10:34:29,1.0,"App crashes as soon as I open it, even after clearing cache and reinstalling multiple times.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-10-01 07:20:36,1.0,APP DOESN'T OPEN.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-30 14:34:19,5.0,Caesars Rewards App is clear and precise. Notices and events are plentiful. Thank you,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-30 01:26:54,4.0,Update may have fixed for some but made mine start crashing. Worked great before that tho.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-29 19:03:48,1.0,"Keeps force closing, cleared data Uninstalled and reinstalled and same issue",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-29 16:06:30,1.0,Does not work on Pixel 6 after recent update. Continuous crashing right after initial screen,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-29 12:47:09,1.0,App won't open. Couldn't give zero.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-29 09:56:39,5.0,Okay,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-29 00:07:53,1.0,App keeps crashing after updating my Samsung galaxy 23... please fix,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-09-28 02:29:52,2.0,"Used to get free nights like easy peasy

now none, app is glitchy too",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-27 23:49:53,1.0,app is crashing non-stop. please fix it.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-27 09:56:11,1.0,My App still is crashing ! Please help!!!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-26 14:11:32,1.0,Will no .longer open.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-26 10:10:35,1.0,Nice update,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-26 01:59:31,1.0,App not working. Says it has a bug.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-24 09:19:48,5.0,Good sports app.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-24 03:10:57,1.0,I cannot view any of my offers in the app. It's a black screen. Please fix!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-23 18:29:08,1.0,"Since update, app will not open",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-22 19:47:36,1.0,"Will not open, Keeps Crashing since 9/9/2023",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-21 20:11:34,1.0,App keeps crashing when i try to opeen after update,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-20 23:34:06,1.0,Doesn't work.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-20 12:32:10,5.0,"Loved this, but now I can't open app, when will a fix be available? It can't open ,it says it's a bug.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-19 19:13:20,1.0,App keeps crashing upon opening,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-18 21:56:35,1.0,Can not get a he app to open. I tried reinstalling but it still won't open,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-18 01:59:33,3.0,Not super helpful,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-16 21:43:55,1.0,"I can't open the app anymore. Just crashes every time I try to open it. Used to work great, but not anymore.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-16 12:59:04,1.0,Hope everyone likes having their ID & Social ID #'s on the Dark Web after being hacked. Never signing up for this stuff again not worth it,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-14 13:17:25,5.0,Best Rewards Anywhere,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-13 21:07:29,1.0,Will not open,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-13 16:57:41,2.0,"Keeps crashing! It used to be very convenient, however I can't even open it now. Every time I open the app it says there is a bug and I have to put it in a deep sleep. I'm going to uninstall it altogether for safety.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-12 21:16:20,3.0,Trying to sign in,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-12 20:02:21,1.0,The new update has a bug and I can't open the app. Phone keeps telling me to wait until developer fixes the bug.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-10 11:18:39,2.0,"App used to be good, but now when I check how many rewards credits I earn in a month, nothing shows up. I even contacted Caesars support and they gave me some B.S. excuse that they were upgrading the customer experience or they were having server issues. I feel like two months is a little long for technical issues or upgrades",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-09 10:28:59,3.0,App is always glitching. Won't load rewards or reservation pages.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-08 10:11:41,5.0,Great way to save up and have bonuses the help you get away to AMAZING 5 STAR PLACES!!!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-05 10:09:10,1.0,"Can't register, validation says UK is in EU, err no, we left.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-05 03:57:46,1.0,Won't open keep saying there's a bug in the app and to wait for an update,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-09-03 23:38:06,2.0,"Started playing Caesars rewards this year because of mother in law, I bet online and at the casinos. I'm getting no offers and my online casinos haven't been processed to my tier credits. I just found out my mother and law switched to hard rock this year and receiveing better accommodations.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-31 22:59:47,1.0,Crashes,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-08-31 01:37:40,5.0,"Idk what the issue was, but it’s working fine now.",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-30 15:29:39,5.0,The app is the very best way to book rooms and see your offers. Also keep up with your reward points. I've been using it for years. It's brilliant !,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-26 23:44:32,1.0,"App calendar has rewards member promo pricing and room comp for dates, but when you try to book it is regular price. Put accurate information in your calendar so it reflects what you actually are charging when confirm payment is hit.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-08-26 15:50:19,1.0,Why did my app change won’t open,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-08-23 20:02:47,1.0,Haven’t been able to successfully use the app because it’s constantly crashing. Please look into this!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-22 08:49:12,4.0,"Pretty good app. Making reservations is easy. Only thing I wish they had that would make this a 5 star, if they had the monthly calendar in app. So I can click on a day and see what promos they have basically an app version of the monthly letter they mail.",exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-08-18 17:36:17,2.0,Please note that your app not working as expected.  The calendar to book for reservations are not being populated it’s just keep spinning doesn’t display the calendar to make reservations.,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-16 14:50:24,5.0,Booked for my Birrhday,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-15 12:53:55,2.0,"Very inadequate app. You can't book ,change or cancel online. You try to book and it just spins search. I have stayed and played elsewhere a lot me lately because your app is terrible. You have to call ...",exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-14 23:42:38,5.0,Love it,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-06 00:50:21,5.0,Love Paris Hotel Resort!!,exact
Caesars Entertainment,Caesars Rewards,google_play,2023-08-03 21:43:52,1.0,App is not user friendly and consistently tells you that your information is incorrect when you try to log in. I wouldn't bother with using this app totally frustrating and it never works!!!! I would give it negative stars if I could!!,exact
Caesars Entertainment,Caesars Rewards,apple_app_store,2023-08-03 01:04:30,2.0,"We booked 2 rooms.  The app will show both under reservations, but you can only act on the first one. It is impossible to switch to th other room.",exact
